Transaction_ID,Customer_ID,Date,Category,Amount,Account_Balance,City_x,Channel,Source,Card_Id,Merchant,First_Name,Last_Name,Email,Gender,City_y,Join_Date,Age,Income,Account_Type
974.0,974,2022-08-28,Withdrawal,2760,,Thorpe,Branch,Checking,,,Sibbie,Corradetti,scorradettir1@engadget.com,Female,Blatnica,2019-11-17,30,48152,Both
975.0,975,2023-01-05,Transfer,154,,Stockholm,ATM,Checking,,,Keary,Hollingsby,khollingsbyr2@ehow.com,Male,Puyehue,2022-03-08,71,38502,Both
976.0,976,2023-02-27,Transfer,4318,,Margabakti,Branch,Checking,,,Margaux,Ponceford,mponcefordr3@google.co.uk,Female,Kuching,2017-09-19,34,35819,Savings
977.0,977,2022-03-26,Withdrawal,2775,,Jaworzynka,ATM,Checking,,,Nikolaus,Fancy,nfancyr4@issuu.com,Male,Chunyang,2015-10-23,45,52802,Checking
978.0,978,2024-07-07,Deposit,1924,,Kościelec,ATM,Checking,,,Gradey,Hall,ghallr5@storify.com,Male,Perivólia,2020-04-30,70,98258,Both
979.0,979,2023-12-01,Withdrawal,3881,,Dalianwan,Branch,Checking,,,Sammy,Minney,sminneyr6@cnbc.com,Female,Georgiyevskaya,2022-04-29,48,126293,Both
980.0,980,2022-05-12,Deposit,2731,,Bwizibwera,Branch,Checking,,,Duffy,Gothrup,dgothrupr7@issuu.com,Male,Příšovice,2021-12-09,72,43115,Both
981.0,981,2024-02-28,Withdrawal,4522,,Vila Chã,Branch,Checking,,,Kordula,Neligan,kneliganr8@multiply.com,Female,Moneghetti,2021-01-04,67,38723,Savings
982.0,982,2023-12-09,Withdrawal,1048,,Sihanoukville,Online,Checking,,,Twila,Swan,tswanr9@hud.gov,Female,Muurla,2015-03-06,69,49914,Both
983.0,983,2024-05-03,Deposit,394,,Monte Francisco,Online,Checking,,,Loralyn,Burgon,lburgonra@redcross.org,Female,Khilok,2022-09-18,19,121004,Savings
984.0,984,2024-08-27,Transfer,3115,,Gereneng,Branch,Checking,,,Rolando,Hamly,rhamlyrb@shareasale.com,Male,Zhijin,2017-08-18,46,86201,Savings
985.0,985,2022-06-30,Withdrawal,1184,,Jajarkrajan,Branch,Checking,,,Alard,Davall,adavallrc@dailymail.co.uk,Male,Ocho Rios,2015-08-10,51,64509,Savings
986.0,986,2024-05-01,Deposit,2998,,Boka,Online,Checking,,,Esteban,Benzing,ebenzingrd@bravesites.com,Male,Mocun,2024-03-09,30,83375,Checking
987.0,987,2023-03-14,Withdrawal,480,,Palhoça,ATM,Checking,,,Dav,Rewan,drewanre@naver.com,Male,Bāglung,2023-05-25,42,34721,Savings
988.0,988,2022-07-15,Withdrawal,319,,Síkinos,Branch,Checking,,,Hinze,Connell,hconnellrf@fastcompany.com,Male,Tantamayo,2021-08-24,57,115182,Checking
989.0,989,2023-01-19,Withdrawal,319,,Hobscheid,ATM,Checking,,,Chaunce,Salvin,csalvinrg@moonfruit.com,Male,Gonghe,2020-09-30,54,99555,Both
990.0,990,2024-02-16,Withdrawal,1516,,Nageswari,ATM,Checking,,,Kelwin,Rutty,kruttyrh@fotki.com,Male,Elektrėnai,2022-10-04,60,138152,Checking
991.0,991,2023-12-22,Transfer,3789,,Oganlima,Branch,Checking,,,Rolph,Korn,rkornri@cloudflare.com,Male,Lindesberg,2021-08-22,70,137148,Checking
992.0,992,2022-11-10,Transfer,834,,Miami,ATM,Checking,,,Brnaba,McGiveen,bmcgiveenrj@unicef.org,Male,Belén de Umbría,2022-01-31,72,33207,Both
993.0,993,2022-11-05,Withdrawal,2244,,Boa Esperança,ATM,Checking,,,Cathrine,Krammer,ckrammerrk@accuweather.com,Agender,Saltsjöbaden,2021-07-11,59,41446,Checking
994.0,994,2023-10-03,Withdrawal,3218,,Cileunyi,Online,Checking,,,Prue,Markussen,pmarkussenrl@redcross.org,Female,Coromandel,2022-09-22,44,128100,Both
995.0,995,2023-09-07,Transfer,2211,,Boyuibe,ATM,Checking,,,Wood,Doxey,wdoxeyrm@cbsnews.com,Male,Long Beach,2019-02-18,19,100699,Checking
996.0,996,2024-02-04,Transfer,1705,,Hodkovice nad Mohelkou,Branch,Checking,,,Delmar,Haycroft,dhaycroftrn@senate.gov,Agender,Luleå,2024-07-08,70,128578,Savings
997.0,997,2023-03-15,Deposit,4906,,Alcala,ATM,Checking,,,Allene,Pedroli,apedroliro@php.net,Female,Palenggihan,2019-08-14,59,147276,Checking
998.0,998,2024-07-02,Transfer,348,,Pueai Noi,Branch,Checking,,,Bibbye,Kilbourn,bkilbournrp@hc360.com,Female,Santaluz,2024-12-17,33,62908,Both
999.0,999,2024-07-22,Deposit,4803,,Gucheng,Branch,Checking,,,Bendick,Giacobillo,bgiacobillorq@google.com.br,Male,Itaberaí,2021-02-22,19,39553,Savings
1000.0,1000,2022-08-08,Withdrawal,1823,,Beverwijk,ATM,Checking,,,Maria,Galvan,mgalvanrr@imgur.com,Female,Sanchahe,2015-05-16,25,50960,Savings
,907,2022-05-17,Utilities,708,,Hengtang,,Credit Card,1.0,Kazu,Desmond,Reinisch,dreinischp6@tripod.com,Male,Novopodrezkovo,2019-09-08,59,149034,Savings
,786,2023-11-29,Groceries,929,,Skellefteå,,Credit Card,2.0,Aivee,Tobye,Humpage,thumpagelt@nature.com,Genderfluid,Itu,2020-03-24,39,141969,Both
,247,2023-12-30,Entertainment,64,,Jubao,,Credit Card,3.0,Cogibox,Queenie,Joscelyn,qjoscelyn6u@wsj.com,Female,Merida,2016-11-06,33,100263,Savings
,498,2022-08-22,Online Shopping,540,,Wenquan,,Credit Card,4.0,InnoZ,Amy,Edelman,aedelmandt@privacy.gov.au,Female,General Conesa,2015-02-21,22,57406,Both
,441,2024-01-14,Dining,960,,Mucllo,,Credit Card,5.0,Yotz,Augustus,Barras,abarrasc8@blog.com,Male,Pathein,2019-12-29,47,133417,Savings
,881,2024-05-24,Dining,180,,Jiyang,,Credit Card,6.0,Skinte,Clerc,Botwright,cbotwrightog@pinterest.com,Male,Shaguotun,2021-08-07,25,98913,Checking
,785,2023-03-13,Online Shopping,936,,Vanves,,Credit Card,7.0,Quaxo,Kariotta,Odlin,kodlinls@mtv.com,Female,Quinuabamba,2015-09-21,74,63358,Checking
,919,2024-02-25,Online Shopping,537,,Merik,,Credit Card,8.0,Thoughtstorm,Joshia,Heald,jhealdpi@taobao.com,Male,Remedios,2024-07-12,62,42826,Both
,376,2022-01-22,Groceries,3,,Zaghouan,,Credit Card,9.0,Fivechat,Karylin,Blewis,kblewisaf@topsy.com,Female,Pisang,2023-05-22,20,37359,Checking
,762,2022-06-24,Groceries,679,,Nanjie,,Credit Card,10.0,Pixonyx,Dennie,Barosch,dbaroschl5@myspace.com,Polygender,Lubenec,2016-03-08,66,146145,Both
,645,2023-06-02,Dining,259,,Hisings Kärra,,Credit Card,11.0,Ntags,Cleavland,Coldridge,ccoldridgehw@drupal.org,Male,Nouâdhibou,2015-06-10,52,149759,Savings
,608,2023-01-13,Dining,353,,Béré,,Credit Card,12.0,Twitternation,Hillyer,MacCook,hmaccookgv@miibeian.gov.cn,Male,Bandarlampung,2015-03-29,30,97275,Both
,556,2022-10-07,Groceries,307,,Bukbatang,,Credit Card,13.0,Eazzy,Patin,Showte,pshowteff@google.pl,Non-binary,São Mateus do Sul,2022-03-27,42,70070,Savings
,932,2023-10-16,Utilities,535,,Ansheng,,Credit Card,14.0,Bubblemix,Avrom,Maroney,amaroneypv@meetup.com,Male,Paprotnia,2018-10-26,59,72835,Both
,525,2022-02-02,Entertainment,563,,Zhicheng,,Credit Card,15.0,Eazzy,Eilis,Crannach,ecrannachek@jugem.jp,Female,Angered,2023-03-14,18,89045,Savings
,310,2024-06-13,Travel,618,,Kotlovka,,Credit Card,16.0,Kazu,Cobbie,Pennycock,cpennycock8l@bigcartel.com,Male,Colón,2022-07-18,32,39885,Both
,420,2023-10-31,Entertainment,45,,Sitampiky,,Credit Card,17.0,Jaxspan,Frants,Speirs,fspeirsbn@sohu.com,Male,Razan,2015-03-28,42,113656,Checking
,208,2024-07-23,Utilities,207,,Ban Haet,,Credit Card,18.0,Oozz,Otis,Jacobson,ojacobson5r@goo.gl,Male,Trollhättan,2022-01-30,22,115190,Checking
,557,2024-04-11,Entertainment,259,,Vila Chã do Monte,,Credit Card,19.0,Bluejam,Delmor,Halladay,dhalladayfg@nature.com,Male,Votkinsk,2016-10-27,19,113399,Savings
,576,2022-01-18,Dining,508,,Zašová,,Credit Card,20.0,Vinder,Dougie,Larrat,dlarratfz@chicagotribune.com,Male,Naran Bulag,2017-05-05,21,94865,Both
,6,2024-08-17,Travel,866,,Skara,,Credit Card,21.0,Blognation,Eula,Billes,ebilles5@posterous.com,Female,Huangsha,2018-01-19,72,77377,Savings
,826,2022-10-07,Entertainment,35,,Santa Helena de Goiás,,Credit Card,22.0,Jaxspan,Linnie,Cota,lcotamx@go.com,Non-binary,El Chol,2021-02-26,30,66910,Checking
,587,2023-09-25,Dining,302,,Masu,,Credit Card,23.0,Shuffletag,Bryana,Hewkin,bhewkinga@istockphoto.com,Female,Daguyun,2020-01-30,52,146050,Savings
,379,2022-07-30,Entertainment,482,,Gjøvik,,Credit Card,24.0,Gabvine,Michael,Jamme,mjammeai@mayoclinic.com,Bigender,Labo,2015-02-24,70,43662,Savings
,828,2024-11-15,Online Shopping,417,,Dalupaon,,Credit Card,25.0,Dabjam,Corrina,Grafham,cgrafhammz@wunderground.com,Female,Káto Miliá,2021-09-14,32,103673,Savings
,926,2022-05-27,Utilities,525,,Santiago,,Credit Card,26.0,Agivu,Meir,Dabels,mdabelspp@fema.gov,Male,Söderköping,2020-08-30,47,60982,Both
,763,2024-08-31,Travel,970,,Sandy Bay,,Credit Card,27.0,Buzzster,Farr,Yaknov,fyaknovl6@wisc.edu,Male,Abuja,2015-08-08,27,135278,Both
,968,2022-08-13,Groceries,784,,San Juan de Dios,,Credit Card,28.0,Fliptune,Elbert,Hacaud,ehacaudqv@twitter.com,Male,Sakaraha,2023-08-29,26,127514,Savings
,863,2023-05-29,Groceries,626,,Sypniewo,,Credit Card,29.0,Twitterwire,Ring,Piola,rpiolany@whitehouse.gov,Male,Qasr Abu Hadi,2021-03-19,44,102354,Checking
,345,2024-08-22,Online Shopping,74,,Carrigtwohill,,Credit Card,30.0,Brainlounge,Perkin,Tayspell,ptayspell9k@ask.com,Male,Bopu,2019-09-28,35,78346,Savings
,552,2024-12-02,Entertainment,313,,Oldřišov,,Credit Card,31.0,Skynoodle,Alistair,Rapps,arappsfb@php.net,Male,Tielou,2021-06-11,54,124876,Both
,184,2024-01-17,Online Shopping,400,,Umm as Summāq,,Credit Card,32.0,Feedmix,Francesco,Marieton,fmarieton53@harvard.edu,Male,Daja,2017-05-14,57,31620,Checking
,567,2024-12-20,Utilities,382,,Suvorovskaya,,Credit Card,33.0,Youbridge,Jamal,Pail,jpailfq@booking.com,Agender,Jingcheng,2021-10-11,64,84140,Both
,74,2024-02-12,Online Shopping,401,,Shangjin,,Credit Card,34.0,Photojam,Darb,Lister,dlister21@usa.gov,Female,Xufeng,2015-08-23,23,138673,Checking
,830,2024-07-04,Dining,406,,Buaran,,Credit Card,35.0,Yabox,Benn,Drinkwater,bdrinkwatern1@spotify.com,Male,Benito Juarez,2016-04-23,21,119976,Checking
,294,2022-05-26,Entertainment,783,,Doujia,,Credit Card,36.0,Wordify,Lissie,Treneman,ltreneman85@pinterest.com,Female,Zavet,2018-11-02,72,141740,Both
,131,2022-01-22,Online Shopping,71,,Pniewy,,Credit Card,37.0,Quimba,Fran,Elcombe,felcombe3m@gmpg.org,Male,Seke,2023-08-14,19,130778,Savings
,93,2022-11-15,Utilities,685,,Wanareja,,Credit Card,38.0,Jabbertype,Aline,Barnaclough,abarnaclough2k@live.com,Female,Ibiporã,2024-05-06,48,66359,Both
,991,2022-09-12,Online Shopping,236,,Suchen,,Credit Card,39.0,Twitterbeat,Rolph,Korn,rkornri@cloudflare.com,Male,Lindesberg,2021-08-22,70,137148,Checking
,330,2024-11-07,Online Shopping,146,,Casal Novo,,Credit Card,40.0,Tagfeed,Bart,Kalinsky,bkalinsky95@example.com,Male,Amiens,2017-11-23,75,32307,Checking
,805,2023-02-02,Groceries,221,,Al Khirāb,,Credit Card,41.0,Shufflester,Stoddard,Learmond,slearmondmc@utexas.edu,Bigender,Bilyayivka,2016-09-17,31,146862,Savings
,508,2022-08-17,Entertainment,193,,Cirangkong,,Credit Card,42.0,Yambee,Trixy,Westfield,twestfielde3@salon.com,Female,Salimbao,2015-09-18,69,78505,Both
,362,2024-08-18,Travel,252,,Nuevo Amanecer,,Credit Card,43.0,Oyondu,Karon,Carn,kcarna1@yolasite.com,Female,Ljubovija,2017-05-25,40,141056,Checking
,585,2024-02-20,Entertainment,685,,Kaolack,,Credit Card,44.0,Centizu,Jerrine,Nelson,jnelsong8@weibo.com,Female,Conceição da Abóboda,2020-07-22,28,92758,Savings
,801,2024-07-05,Dining,407,,Grenoble,,Credit Card,45.0,Realcube,Melissa,Stoile,mstoilem8@wordpress.org,Female,Lubei,2015-09-13,18,137521,Both
,564,2022-08-30,Travel,456,,Gongchenqiao,,Credit Card,46.0,Minyx,Paco,Cuell,pcuellfn@cafepress.com,Male,Qarāwat Banī Zayd,2019-08-27,47,71286,Both
,162,2022-11-12,Groceries,178,,Ben Arous,,Credit Card,47.0,Mudo,Merlina,Jira,mjira4h@google.pl,Genderfluid,Sukasari,2018-06-16,29,81621,Checking
,45,2023-08-16,Utilities,173,,Al Khāniq,,Credit Card,48.0,Skinder,Gerrie,Mitskevich,gmitskevich18@usatoday.com,Female,Río Guayabal de Yateras,2018-07-14,34,46518,Checking
,703,2024-11-04,Travel,803,,Amboise,,Credit Card,49.0,Bubblemix,Denni,Totman,dtotmanji@boston.com,Female,Settat,2022-04-24,38,39224,Both
,802,2024-06-28,Groceries,547,,Ignacio Zaragoza,,Credit Card,50.0,DabZ,Price,Soden,psodenm9@ox.ac.uk,Male,Nueva Requena,2022-04-27,25,134521,Savings
,76,2022-02-26,Groceries,854,,Arrifes,,Credit Card,51.0,Skibox,Rock,Enoch,renoch23@springer.com,Male,Kallíthiron,2020-06-06,69,149892,Checking
,671,2024-05-16,Travel,630,,Tonekābon,,Credit Card,52.0,Wikizz,Benedicto,Taffurelli,btaffurelliim@weebly.com,Male,Cheqiao,2021-10-04,63,35424,Both
,589,2024-01-06,Entertainment,81,,Great Neck,,Credit Card,53.0,Yodoo,Kurtis,Tollerfield,ktollerfieldgc@smh.com.au,Male,Quipot,2017-12-08,41,40609,Savings
,732,2024-04-01,Groceries,635,,Mojogajeh,,Credit Card,54.0,Flashset,Issie,Cline,iclinekb@icio.us,Female,Sayang Lauq,2015-11-22,59,60051,Both
,884,2024-08-14,Entertainment,985,,Chaiyo,,Credit Card,55.0,Realbuzz,Daven,Woolliams,dwoolliamsoj@sphinn.com,Male,Sallins,2016-09-05,65,123480,Savings
,34,2022-12-28,Utilities,502,,Columbus,,Credit Card,56.0,Talane,Shawna,Whisson,swhissonx@ibm.com,Female,Turku,2022-09-05,28,119028,Savings
,910,2022-08-06,Utilities,601,,Suzhou,,Credit Card,57.0,Zazio,Amy,Taillant,ataillantp9@istockphoto.com,Female,Beitan,2016-05-20,58,44102,Checking
,891,2024-02-04,Entertainment,382,,Pingshanhu,,Credit Card,58.0,Buzzdog,Benedetta,Wadham,bwadhamoq@redcross.org,Non-binary,Mataquescuintla,2017-10-31,37,57188,Both
,639,2023-03-26,Online Shopping,270,,Barajevo,,Credit Card,59.0,Buzzdog,Tadd,Kilbourne,tkilbournehq@hugedomains.com,Male,Ciguna,2019-02-03,49,97039,Checking
,315,2022-03-31,Utilities,77,,Dourbali,,Credit Card,60.0,Linkbridge,Arv,Wentworth,awentworth8q@baidu.com,Male,Wiphawadi,2019-09-13,46,108775,Both
,710,2024-01-02,Dining,394,,Inta,,Credit Card,61.0,Realcube,Erik,Jacomb,ejacombjp@usgs.gov,Male,Yantang,2015-09-28,56,88781,Both
,415,2023-08-03,Dining,339,,Pirassununga,,Credit Card,62.0,Jaxspan,Hayes,Lawes,hlawesbi@wikispaces.com,Male,Fajões,2024-01-11,51,116931,Checking
,121,2024-03-26,Dining,44,,Chaihe,,Credit Card,63.0,Riffpedia,Reynolds,BURWIN,rburwin3c@g.co,Male,Covão da Carvalha,2022-01-14,27,118019,Checking
,383,2024-01-19,Entertainment,199,,Castelões,,Credit Card,64.0,Realfire,Kissie,Ivanikhin,kivanikhinam@sakura.ne.jp,Female,Wieczfnia Kościelna,2019-06-20,70,30482,Savings
,115,2022-11-23,Travel,451,,Itupeva,,Credit Card,65.0,Bubblemix,Sandie,Vila,svila36@guardian.co.uk,Female,Muesanaik,2023-12-26,40,120544,Checking
,463,2024-04-19,Entertainment,818,,Wonocoyo Utara,,Credit Card,66.0,Kayveo,Lauritz,Blum,lblumcu@nature.com,Male,Tambakan,2021-08-03,74,145090,Checking
,635,2023-05-22,Groceries,989,,Kristinestad,,Credit Card,67.0,Dablist,Moritz,Dootson,mdootsonhm@harvard.edu,Male,Balaoang,2021-10-23,27,126926,Savings
,799,2022-07-03,Entertainment,659,,Le Port,,Credit Card,68.0,Abatz,Jerrome,Baugham,jbaughamm6@123-reg.co.uk,Male,Tarbes,2021-08-29,57,146623,Checking
,708,2024-08-20,Entertainment,490,,Jose Maria Morelos,,Credit Card,69.0,Realmix,North,Mitroshinov,nmitroshinovjn@vistaprint.com,Male,Saint-Raymond,2019-03-07,70,119129,Savings
,720,2023-03-30,Utilities,505,,Darungan,,Credit Card,70.0,Jabberstorm,Niles,McLagain,nmclagainjz@hugedomains.com,Male,Benešov,2020-11-06,30,143114,Checking
,833,2023-01-01,Dining,256,,Bancal,,Credit Card,71.0,Twiyo,Sibella,Priestland,spriestlandn4@rakuten.co.jp,Female,Şirrīn ash Shamālīyah,2018-02-12,67,121813,Savings
,250,2024-11-23,Entertainment,12,,Pustá Polom,,Credit Card,72.0,Rhyzio,Lalo,Fay,lfay6x@disqus.com,Male,Torzhok,2020-01-11,29,58355,Both
,104,2024-06-17,Utilities,576,,Wojaszówka,,Credit Card,73.0,Kaymbo,Meaghan,Matisse,mmatisse2v@unc.edu,Female,Oslo,2024-08-08,42,96201,Both
,927,2022-06-05,Utilities,842,,Gaoyao,,Credit Card,74.0,Wikizz,Kiley,Izod,kizodpq@clickbank.net,Male,Nova Olímpia,2023-04-21,49,132852,Checking
,771,2022-08-01,Entertainment,341,,Sancang,,Credit Card,75.0,Linkbuzz,Ardella,Somerbell,asomerbellle@booking.com,Genderqueer,Wonokromo,2021-03-15,56,88821,Checking
,849,2023-02-16,Dining,496,,Umeå,,Credit Card,76.0,Devify,Feliks,Malyj,fmalyjnk@hugedomains.com,Male,Mikhaylovsk,2022-04-01,41,94597,Both
,600,2024-04-18,Travel,143,,Blawi,,Credit Card,77.0,Devcast,Annora,McGowran,amcgowrangn@last.fm,Non-binary,Zbąszyń,2019-03-01,54,127724,Both
,476,2024-05-12,Dining,508,,Sungaikupang,,Credit Card,78.0,Ntag,Ag,Olech,aolechd7@freewebs.com,Female,Zall-Dardhë,2018-07-26,35,127125,Savings
,70,2022-05-23,Online Shopping,267,,General Belgrano,,Credit Card,79.0,Skyba,Catherin,Kermath,ckermath1x@g.co,Female,Bodø,2022-07-22,55,71946,Checking
,51,2022-06-27,Entertainment,727,,Mboto,,Credit Card,80.0,Zoonder,Kit,Wynrahame,kwynrahame1e@woothemes.com,Male,Lengshui,2019-09-13,32,70450,Both
,917,2023-12-23,Online Shopping,403,,El Agua Dulcita,,Credit Card,81.0,Agivu,Viviyan,Shirland,vshirlandpg@theglobeandmail.com,Female,Wangzuizi,2015-03-12,20,123452,Both
,300,2023-10-17,Travel,832,,Cilebang Satu,,Credit Card,82.0,Babbleopia,Josh,Shergill,jshergill8b@ted.com,Male,Guernica,2023-08-31,57,75135,Savings
,667,2024-12-04,Entertainment,508,,San Pedro Pinula,,Credit Card,83.0,Wikivu,Chancey,Fawdry,cfawdryii@census.gov,Non-binary,Xiahan,2017-05-09,24,139406,Savings
,584,2024-01-19,Entertainment,582,,Smederevo,,Credit Card,84.0,Tagcat,Cassy,Simonich,csimonichg7@yahoo.com,Female,Gorjani,2021-09-01,47,65172,Savings
,289,2023-07-11,Online Shopping,249,,Kunheda Woerzu Manzu,,Credit Card,85.0,Kazu,Toiboid,Huetson,thuetson80@jugem.jp,Male,Dzhalilabad,2022-10-26,75,90822,Both
,619,2023-04-25,Travel,493,,Kapsan-ŭp,,Credit Card,86.0,Avavee,Rip,Hellin,rhellinh6@sun.com,Male,Yangzi,2022-04-16,62,30633,Savings
,560,2023-05-02,Entertainment,607,,Santo Domingo,,Credit Card,87.0,Ntag,Sollie,Alabaster,salabasterfj@t.co,Male,Paris La Défense,2021-11-17,70,76986,Both
,650,2023-01-12,Online Shopping,446,,Lavaltrie,,Credit Card,88.0,Quaxo,Cortie,Yeabsley,cyeabsleyi1@freewebs.com,Male,Kathu,2015-10-12,67,77788,Checking
,799,2023-07-18,Entertainment,367,,Dzhankoy,,Credit Card,89.0,Muxo,Jerrome,Baugham,jbaughamm6@123-reg.co.uk,Male,Tarbes,2021-08-29,57,146623,Checking
,788,2024-04-07,Utilities,579,,Imām Şāḩib,,Credit Card,90.0,Bluezoom,Gillian,Bowley,gbowleylv@storify.com,Female,Butubut Norte,2018-01-24,71,107881,Checking
,140,2023-08-16,Utilities,632,,Vejprnice,,Credit Card,91.0,Topicshots,Nancee,Marriage,nmarriage3v@ft.com,Genderfluid,Potou,2022-12-08,54,59413,Savings
,351,2023-05-07,Dining,410,,Arcueil,,Credit Card,92.0,Flashdog,Holly,Minocchi,hminocchi9q@theatlantic.com,Male,Lidköping,2022-06-21,43,107498,Savings
,925,2022-04-07,Travel,172,,Dandai,,Credit Card,93.0,Twinte,Caterina,Dittson,cdittsonpo@goo.gl,Female,Shangma,2016-01-27,50,41224,Checking
,957,2023-11-29,Dining,194,,Srubec,,Credit Card,94.0,Jabbersphere,Ella,Durgan,edurganqk@cloudflare.com,Female,Cuiabá,2024-09-24,26,34522,Savings
,786,2024-01-01,Travel,982,,Kawaguchi,,Credit Card,95.0,Flipopia,Tobye,Humpage,thumpagelt@nature.com,Genderfluid,Itu,2020-03-24,39,141969,Both
,125,2024-11-13,Entertainment,364,,Vällingby,,Credit Card,96.0,Voomm,Gwendolin,Yakushkin,gyakushkin3g@zdnet.com,Female,Fukura,2024-03-21,32,33548,Savings
,182,2022-06-05,Utilities,755,,Nakanojōmachi,,Credit Card,97.0,Buzzbean,Tobie,Farish,tfarish51@amazon.com,Agender,Chengcun,2021-09-01,34,108467,Checking
,308,2022-02-08,Online Shopping,117,,Ayapel,,Credit Card,98.0,Zazio,Norene,Songist,nsongist8j@unblog.fr,Female,Ciwaru,2020-11-08,71,83813,Checking
,958,2022-03-08,Travel,917,,Shuiyang,,Credit Card,99.0,Quimm,Rozele,Osgar,rosgarql@lycos.com,Female,Sevan,2021-03-24,22,95991,Savings
,642,2022-07-05,Travel,236,,Sampao,,Credit Card,100.0,Meemm,Kissie,Lopez,klopezht@dagondesign.com,Female,Chumphon Buri,2016-08-26,58,106828,Both
,242,2023-03-29,Online Shopping,496,,Dolna Banjica,,Credit Card,101.0,Rhybox,Kirby,Dargie,kdargie6p@army.mil,Genderfluid,Bhopālwāla,2019-06-08,52,68251,Both
,628,2024-04-20,Online Shopping,680,,Nis’oni,,Credit Card,102.0,Yadel,Killian,Seivwright,kseivwrighthf@state.tx.us,Male,Huanggang,2018-03-27,68,128473,Both
,93,2023-08-18,Entertainment,882,,Las Matas de Farfán,,Credit Card,103.0,Twitternation,Aline,Barnaclough,abarnaclough2k@live.com,Female,Ibiporã,2024-05-06,48,66359,Both
,122,2022-12-31,Utilities,993,,Prínos,,Credit Card,104.0,Yoveo,Bryn,Smieton,bsmieton3d@instagram.com,Male,Igbeti,2021-02-13,30,44726,Checking
,618,2024-06-29,Groceries,760,,Thetford-Mines,,Credit Card,105.0,Tagfeed,Dollie,Huscroft,dhuscrofth5@hatena.ne.jp,Female,Ar Raqqah,2015-12-10,32,58610,Savings
,89,2023-07-26,Groceries,354,,Bom Jesus do Itabapoana,,Credit Card,106.0,Wikido,Welch,Andreucci,wandreucci2g@dmoz.org,Male,Lingyuan,2015-01-17,63,102495,Savings
,181,2024-08-24,Dining,775,,Balrothery,,Credit Card,107.0,Topicshots,Hart,Edmed,hedmed50@skyrock.com,Male,Lotoshino,2017-08-22,33,72210,Savings
,594,2023-01-02,Online Shopping,175,,Osielec,,Credit Card,108.0,Fanoodle,Frasquito,Dollimore,fdollimoregh@blogtalkradio.com,Male,Batumi,2016-09-15,43,58917,Both
,397,2024-09-13,Online Shopping,507,,Jankowice,,Credit Card,109.0,Zoovu,Fred,Magauran,fmagauranb0@addtoany.com,Male,Tierp,2017-11-18,36,47946,Checking
,605,2022-05-20,Entertainment,235,,Vrede,,Credit Card,110.0,Youopia,Claresta,McGaw,cmcgawgs@unesco.org,Female,Aubervilliers,2018-07-17,54,82351,Savings
,622,2024-04-15,Online Shopping,323,,Hannover,,Credit Card,111.0,Trilia,Chevalier,Speir,cspeirh9@google.ru,Male,Nagahama,2016-12-07,50,33819,Both
,971,2022-02-26,Travel,895,,Priyutovo,,Credit Card,112.0,Eamia,Killy,Eversfield,keversfieldqy@netvibes.com,Male,Emmen,2020-10-24,71,107007,Savings
,924,2023-02-11,Travel,113,,Jiufang,,Credit Card,113.0,Wordpedia,Marco,Lauridsen,mlauridsenpn@mtv.com,Male,Cempaka,2023-09-03,33,65053,Checking
,751,2023-03-28,Groceries,895,,Vysoké Mýto,,Credit Card,114.0,Rooxo,Chelsey,Weadick,cweadickku@reuters.com,Female,Timbaúba,2018-10-23,50,131741,Checking
,985,2022-04-25,Entertainment,456,,Mawlaik,,Credit Card,115.0,Yoveo,Alard,Davall,adavallrc@dailymail.co.uk,Male,Ocho Rios,2015-08-10,51,64509,Savings
,206,2024-08-30,Dining,188,,Palpalá,,Credit Card,116.0,Riffpath,Gay,Ruddiforth,gruddiforth5p@example.com,Female,Avignon,2015-10-14,33,40264,Savings
,526,2024-10-22,Online Shopping,211,,Karlstad,,Credit Card,117.0,Dabfeed,Saba,Klazenga,sklazengael@ebay.co.uk,Female,Naga,2017-07-13,25,87363,Checking
,676,2025-01-05,Entertainment,911,,Pombal,,Credit Card,118.0,Brainsphere,Sophia,Augur,saugurir@weibo.com,Female,Jiuzhai,2016-08-11,58,145009,Checking
,543,2024-09-28,Utilities,260,,Zhenxing,,Credit Card,119.0,Tagfeed,Kakalina,Hanaford,khanafordf2@blogger.com,Female,Hongshanyao,2016-04-03,34,130474,Savings
,301,2023-11-01,Groceries,790,,Vallehermoso,,Credit Card,120.0,Devbug,Jaine,Quan,jquan8c@histats.com,Female,Xinbao,2015-09-09,19,118463,Savings
,837,2022-11-25,Dining,732,,Corredoura,,Credit Card,121.0,Youtags,Norean,Renahan,nrenahann8@arizona.edu,Female,Pardubice,2020-07-14,70,109625,Both
,742,2023-01-27,Utilities,854,,Kittilä,,Credit Card,122.0,Lajo,Jacquie,Stowell,jstowellkl@addthis.com,Female,Hodkovičky,2022-08-24,59,82998,Both
,885,2024-04-07,Entertainment,913,,Korczew,,Credit Card,123.0,BlogXS,Giulio,Loughren,gloughrenok@furl.net,Male,Kura,2024-07-11,63,85314,Savings
,769,2023-11-22,Online Shopping,335,,Batutua,,Credit Card,124.0,Reallinks,Theresina,Saby,tsabylc@bloglovin.com,Female,Bumba,2023-08-29,26,82590,Savings
,404,2023-11-12,Dining,857,,Mor Laok,,Credit Card,125.0,Pixonyx,Kellie,Scarbarrow,kscarbarrowb7@reverbnation.com,Female,Torbeck,2022-08-02,69,98118,Both
